LAT,LON,PIR,cluster,cluster_color
5.4821067,10.147064,93.28159,15945,#ffbb78
57.15394,41.49738,20.268457,15797,#ffbb78
-21.620485,-64.85085,42.896416,8335,#aec7e8
-0.44026053,-49.04103,12.146689,15952,#ffbb78
-7.9328194,-39.92566,12.974292,15953,#ffbb78
15.248904,-86.83227,64.87508,33422,#ffbb78
54.80323,-128.31438,14.93615,8429,#aec7e8
-27.704462,-51.255184,11.989933,15955,#ffbb78
27.750319,86.82805,29.200867,15956,#ffbb78
43.63338,121.05957,233.62178,1229,#ffbb78
58.86632,52.187817,18.950695,15957,#ffbb78
6.5294776,118.13185,28.02009,33423,#ffbb78
21.951267,114.20812,28.414436,14266,#ff7f0e
36.856995,47.57903,128.55174,15958,#ffbb78
47.621845,88.399155,26.821741,15959,#ffbb78
-28.144922,119.32994,19.241737,5351,#1f77b4
-28.33522,115.50124,21.314425,33424,#ffbb78
47.663383,24.358372,273.8343,15960,#ffbb78
45.02592,-61.490017,14.478851,15970,#ffbb78
70.53432,27.031355,21.47627,10176,#aec7e8
66.53393,59.976315,20.268457,33425,#ffbb78
11.314584,103.24718,30.103466,2317,#1f77b4
-6.87633,31.267551,87.23886,9971,#aec7e8
32.25075,51.423035,18.918652,15971,#ffbb78
48.592117,-103.79023,14.033185,10026,#aec7e8
53.47506,-107.61907,14.604383,13973,#ff7f0e
62.588375,-164.06627,15.654818,7144,#aec7e8
-5.137038,-67.33182,11.964624,15972,#ffbb78
50.968094,41.49955,18.958738,13982,#ffbb78
-0.7524095,-79.57693,81.09725,6754,#1f77b4
-28.25446,-67.14021,13.139332,15973,#ffbb78
50.086033,15.069875,77.38809,15974,#ffbb78
-29.74326,-54.829304,12.117246,744,#1f77b4
-13.964336,35.822853,101.09405,15984,#ffbb78
41.74159,74.71872,19.787727,15985,#ffbb78
-11.291715,-41.59254,12.250616,33426,#ffbb78
17.094975,105.077934,27.768589,15988,#ffbb78
67.0759,153.79947,26.941109,15989,#ffbb78
39.649773,-111.53671,13.296199,12680,#ffbb78
-9.187977,36.377266,19.31974,4729,#1f77b4
-35.32786,137.28694,20.383783,15990,#ffbb78
43.302345,-94.28055,15.750256,15993,#ffbb78
-30.457668,-51.91709,12.012648,6240,#aec7e8
26.682661,90.44371,133.72287,6453,#ffbb78
27.186382,85.36953,102.24797,7635,#ffbb78
-28.842018,-53.20348,13.139332,15999,#ffbb78
-4.112588,-41.081017,11.523122,3229,#1f77b4
44.189045,143.24684,158.64355,235,#ff7f0e
44.76448,125.764336,160.41454,16001,#ffbb78
53.62993,-166.23497,14.676703,16003,#ffbb78
-16.284502,23.878902,275.655,16004,#ffbb78
38.16901,14.875208,21.45718,16005,#ffbb78
-25.605865,25.703932,20.47328,7665,#ffbb78
-15.550807,-146.15785,13.187512,16008,#ffbb78
28.125486,118.128975,112.48269,12357,#ff7f0e
49.011116,125.51003,79.85798,8935,#ffbb78
42.257153,-4.8220725,196.91791,2386,#ffbb78
23.72084,-77.82328,13.187512,33427,#ffbb78
24.32628,108.61445,161.85382,12733,#ff7f0e
50.75316,-103.36877,13.187512,16010,#ffbb78
13.499719,-4.2439632,187.06413,16020,#ffbb78
13.967263,103.50964,161.50522,8208,#aec7e8
-24.29096,149.28133,22.505335,11173,#aec7e8
57.736237,14.605071,274.08752,14095,#ff7f0e
55.589863,88.07107,25.225718,16021,#ffbb78
15.60908,47.19425,175.83134,16030,#ffbb78
-32.984436,146.5504,20.656113,16031,#ffbb78
37.251865,40.090584,278.12064,13843,#ff7f0e
36.40442,117.17118,155.62688,16036,#ffbb78
32.30954,70.5455,19.272724,14470,#ff7f0e
24.135653,68.01307,19.771101,33428,#ffbb78
55.72844,44.78338,82.347115,3746,#ff7f0e
24.434364,-111.98013,16.269003,16061,#ffbb78
51.372276,68.89595,82.42456,16062,#ffbb78
14.159766,-3.7070003,85.36447,16063,#ffbb78
-24.789875,27.061563,23.74143,16064,#ffbb78
-10.976368,38.886684,68.04546,16066,#ffbb78
10.924222,36.154293,20.911032,16067,#ffbb78
55.098263,94.40347,27.001568,9695,#ffbb78
67.79853,37.95757,86.37133,16070,#ffbb78
28.387892,113.14571,149.66104,16071,#ffbb78
28.675253,115.178505,163.93349,13854,#ffbb78
-6.9792275,110.61491,72.86895,16074,#ffbb78
1.9672139,113.579926,346.67914,16075,#ffbb78
-19.896254,19.710987,21.832203,5090,#1f77b4
-22.291656,-47.3964,13.139332,16079,#ffbb78
33.19904,97.5489,27.71474,16080,#ffbb78
-17.975769,15.673033,21.268753,6193,#1f77b4
-25.892416,-65.42412,12.021199,33429,#ffbb78
30.97108,-3.3395202,24.725023,11862,#ff7f0e
-9.779897,-76.9007,12.474115,33430,#ffbb78
42.002712,83.87741,25.225718,16086,#ffbb78
50.91133,127.070465,27.711355,8883,#aec7e8
31.96302,95.03248,72.86895,16087,#ffbb78
15.400004,47.49241,226.81964,16088,#ffbb78
-17.685757,45.656864,68.04546,6781,#1f77b4
15.785451,47.83465,247.47963,16089,#ffbb78
-30.538935,148.67513,21.483042,16106,#ffbb78
-32.990192,116.22342,19.241737,33431,#ffbb78
39.75885,65.99789,19.519388,696,#1f77b4
7.691803,7.696172,272.92856,14377,#ff7f0e
-13.254813,37.659748,92.83152,16110,#ffbb78
12.464467,7.6560707,275.22803,10253,#aec7e8
32.600784,129.0802,350.83893,16111,#ffbb78
51.437595,19.303146,53.662437,4809,#1f77b4
26.598923,33.31712,24.304358,33432,#ffbb78
8.099287,-70.4452,79.27193,16113,#ffbb78
37.74005,98.58295,30.103466,33433,#ffbb78
7.0227957,46.63183,19.31974,16114,#ffbb78
45.13194,-74.553764,42.896416,9760,#aec7e8
53.74746,-109.91041,14.68309,5865,#ffbb78
-26.210598,30.10581,19.31974,8111,#aec7e8
-20.819199,-42.750378,12.696444,33434,#ffbb78
12.45343,-8.233381,82.87272,33435,#ffbb78
-33.30328,26.371752,19.31974,11042,#aec7e8
-9.436225,-140.29822,16.10902,16115,#ffbb78
12.585241,-6.075051,272.56857,33436,#ffbb78
-23.6408,-65.68798,12.730081,8530,#aec7e8
-30.832859,-65.11693,133.70601,33437,#ffbb78
58.826538,100.47665,30.103466,16116,#ffbb78
-44.557182,170.34355,23.307669,33438,#ffbb78
1.0972425,36.223965,19.649141,16121,#ffbb78
25.509903,52.279495,19.010769,16122,#ffbb78
33.16707,111.587074,160.16132,4168,#1f77b4
68.286545,-166.52112,15.745372,16123,#ffbb78
2.7371814,-61.168144,13.139332,33439,#ffbb78
47.822876,132.64896,88.98844,33440,#ffbb78
37.252792,-119.21111,15.322341,16124,#ffbb78
28.452503,93.81507,26.171135,16125,#ffbb78
42.420094,22.38252,25.97484,16126,#ffbb78
29.495892,109.66556,93.12104,16127,#ffbb78
-0.2177978,115.10985,23.307669,11320,#aec7e8
-14.936422,-52.69548,13.130585,16129,#ffbb78
8.507036,-76.313614,83.74214,16130,#ffbb78
26.552351,95.15623,201.09009,33441,#ffbb78
44.89665,19.0387,23.011868,16131,#ffbb78
6.8429017,36.27005,271.6037,16138,#ffbb78
-10.5091715,19.073416,77.26215,16139,#ffbb78
-3.9774005,-49.55566,12.651085,16140,#ffbb78
-11.830506,-39.470215,12.27222,16141,#ffbb78
18.855747,109.00214,154.50073,16142,#ffbb78
42.429585,46.27271,75.46079,16145,#ffbb78
-2.9153862,150.28847,20.968933,16155,#ffbb78
6.073972,120.91589,30.103466,33442,#ffbb78
17.13612,105.009224,28.247715,15988,#ffbb78
18.7711,98.0366,351.04684,13028,#ffbb78
38.901714,-118.78033,13.187512,16156,#ffbb78
25.75139,93.7189,84.1939,16157,#ffbb78
-14.95688,23.065546,135.14827,16158,#ffbb78
-2.9928234,-66.81357,12.290893,33443,#ffbb78
49.968468,71.1748,19.34994,10659,#aec7e8
-10.068546,29.8992,20.022493,33444,#ffbb78
27.657848,-17.885784,272.69885,16159,#ffbb78
33.36394,-5.7527685,278.12064,16162,#ffbb78
3.9698403,-67.32674,12.112359,33445,#ffbb78
-5.6301823,106.91495,23.307669,14457,#ff7f0e
15.166502,50.075375,277.74606,16164,#ffbb78
-18.976408,-136.49704,14.587923,33446,#ffbb78
-6.4444017,36.292427,78.8434,16165,#ffbb78
13.6294985,104.19617,166.35188,4082,#aec7e8
23.187359,-75.676956,16.219625,33447,#ffbb78
-5.255543,21.243538,101.09405,16166,#ffbb78
-7.6124787,16.795637,173.48814,16167,#ffbb78
30.412436,-104.86399,13.187512,16168,#ffbb78
-17.376417,-68.400764,12.238464,16169,#ffbb78
20.208744,1.8162576,21.45718,7445,#aec7e8
-9.741789,-36.696503,11.617178,16171,#ffbb78
12.417536,5.9531317,278.12064,7705,#aec7e8
18.423695,104.20069,26.666582,16172,#ffbb78
47.128212,16.249538,87.94889,3856,#1f77b4
32.64617,95.228134,81.03734,15188,#ff7f0e
43.05064,125.24798,161.509,3935,#ff7f0e
-17.693045,-45.229553,13.139332,16173,#ffbb78
53.76511,-115.56764,16.269003,1943,#ffbb78
-18.489784,-41.87984,12.616684,33448,#ffbb78
10.880215,77.14142,25.90227,16174,#ffbb78
38.036243,-77.68936,135.94797,14207,#ff7f0e
31.336882,86.74246,26.841852,16175,#ffbb78
60.57443,74.369,20.138239,10762,#aec7e8
37.01085,-107.92156,15.072097,16176,#ffbb78
-30.117619,-54.169434,12.853984,16179,#ffbb78
50.98767,58.617672,20.190489,7899,#ff7f0e
50.158325,17.410482,23.906378,16180,#ffbb78
13.637363,-2.3789015,182.84209,33449,#ffbb78
26.207039,105.53689,154.54121,16181,#ffbb78
53.033997,-120.44261,14.339077,16182,#ffbb78
40.327305,-116.658455,15.182513,16183,#ffbb78
59.39233,-123.47663,14.529098,33450,#ffbb78
21.509295,99.47865,352.9352,16184,#ffbb78
49.699677,-118.366554,14.756375,8113,#aec7e8
-27.262726,149.00916,20.22763,16188,#ffbb78
22.797905,-103.907875,49.42849,7685,#aec7e8
55.14405,-113.58402,13.551657,9606,#ff7f0e
-14.522398,-44.930595,12.310404,16194,#ffbb78
20.089525,-104.94482,14.833288,16195,#ffbb78
-19.376717,125.42013,22.467121,16196,#ffbb78
50.343174,78.67214,19.847656,33451,#ffbb78
53.554237,-121.0973,14.290105,127,#ffbb78
-29.868092,17.03052,19.36684,16197,#ffbb78
44.358047,7.5188,103.87055,16198,#ffbb78
31.001657,93.302376,91.35335,16200,#ffbb78
26.316591,117.476524,72.86895,2053,#ffbb78
64.08473,82.4055,20.268457,33452,#ffbb78
25.289768,-99.79264,15.368124,7032,#ffbb78
10.398605,-61.568005,12.320626,15110,#ff7f0e
16.361723,-94.98496,13.187512,16201,#ffbb78
39.269127,46.867825,166.24864,14557,#ff7f0e
55.45805,90.702484,27.445566,33453,#ffbb78
15.54869,99.366516,346.0091,13445,#ff7f0e
32.414314,50.643837,85.68579,16203,#ffbb78
42.72445,-91.17484,14.085591,15329,#ffbb78
-8.900164,14.052781,21.116459,16204,#ffbb78
24.994637,91.00702,229.63889,1438,#1f77b4
26.817244,116.76253,145.92479,11687,#ff7f0e
51.116016,29.28932,102.81339,15865,#ffbb78
-10.161962,-63.003685,12.462278,16205,#ffbb78
-16.970798,-143.6586,13.630535,33454,#ffbb78
-8.037864,-51.392525,11.853808,16206,#ffbb78
-37.781174,144.26805,22.34506,16207,#ffbb78
-21.89309,-53.936302,12.536177,16208,#ffbb78
21.594393,-97.303665,15.686295,16209,#ffbb78
62.99113,61.72756,18.918652,16210,#ffbb78
-32.46195,24.17361,20.760113,15834,#ffbb78
-8.455202,-55.344757,12.3430605,16211,#ffbb78
24.44704,109.24475,159.91077,16212,#ffbb78
-17.118069,-40.447903,12.26451,16213,#ffbb78
-16.125738,-55.319946,12.343163,16214,#ffbb78
55.24786,-126.047455,13.797182,15090,#ff7f0e
5.884277,102.651375,30.103466,16215,#ffbb78
31.68287,94.66833,27.997728,16216,#ffbb78
39.078236,-4.6014185,22.617222,5721,#1f77b4
-8.692516,-38.173832,12.532386,16217,#ffbb78
-30.201267,-67.329636,12.818187,16218,#ffbb78
-26.80497,131.95042,21.693956,16219,#ffbb78
53.07623,73.53394,20.234713,16220,#ffbb78
56.14853,63.338757,19.895296,16221,#ffbb78
50.36832,32.222588,21.45718,5160,#ffbb78
44.071133,0.07322709,92.44197,246,#ffbb78
60.01536,-124.16061,15.796604,5449,#1f77b4
65.59544,-36.36581,22.243204,33455,#ffbb78
48.44588,1.3220856,75.46079,16222,#ffbb78
29.044706,87.14708,72.86895,16223,#ffbb78
46.00494,129.27042,157.33102,16224,#ffbb78
-4.7290096,13.663472,22.818653,16227,#ffbb78
28.599346,-1.3652278,278.12064,16231,#ffbb78
49.218822,-74.2866,13.187512,2489,#ffbb78
51.46808,16.302341,277.06805,16235,#ffbb78
26.22275,100.10584,167.85385,16241,#ffbb78
34.735508,102.38834,25.632109,16250,#ffbb78
-34.87366,116.274345,19.241737,16251,#ffbb78
43.04659,124.03866,158.6622,3936,#ffbb78
-3.653809,17.796478,179.79369,33456,#ffbb78
45.600494,124.454384,163.11603,888,#ff7f0e
34.26809,-92.62044,14.536546,16252,#ffbb78
42.49409,-0.7157114,85.26459,10582,#ffbb78
6.5793834,7.174908,275.20718,16253,#ffbb78
46.08286,93.03485,27.14509,16254,#ffbb78
48.722523,6.536531,92.94345,4952,#ff7f0e
67.66787,24.554241,25.491423,2972,#ffbb78
52.185543,-109.7302,14.195905,16255,#ffbb78
33.57668,74.47578,239.14569,16260,#ffbb78
-7.0498514,-75.44395,12.71847,16278,#ffbb78
-6.5498457,-73.49001,12.52263,16279,#ffbb78
59.170616,-160.21153,13.187512,16281,#ffbb78
6.1409903,-8.595977,103.87055,6569,#1f77b4
31.760328,11.283953,22.312323,16282,#ffbb78
5.865392,-57.246277,12.018833,16283,#ffbb78
12.719794,23.336899,177.26599,16284,#ffbb78
30.817936,78.01814,145.1352,16285,#ffbb78
-34.40546,-60.313446,77.07141,16288,#ffbb78
-3.8358374,37.704357,22.45781,12513,#ff7f0e
40.545204,-109.474106,15.793792,6769,#1f77b4
50.354385,-121.00356,16.269003,16289,#ffbb78
0.69079226,-51.78837,13.139332,6782,#1f77b4
28.195278,-111.43249,15.724186,16290,#ffbb78
-2.410671,-48.26505,12.141712,16291,#ffbb78
-25.101246,44.86609,239.67586,14936,#ffbb78
-14.353264,-46.959385,12.120894,16292,#ffbb78
-16.064508,-145.51785,13.673357,33457,#ffbb78
44.77297,135.63107,157.75905,8707,#aec7e8
45.24644,21.046164,76.557465,7014,#aec7e8
11.252767,-12.828777,176.69034,13715,#ff7f0e
51.567444,-112.62185,13.872352,4254,#ffbb78
-9.77888,-55.93044,11.598485,16293,#ffbb78
-32.16661,151.91177,89.02488,14368,#ff7f0e
-22.916397,-46.539352,11.523122,33458,#ffbb78
55.428432,107.11333,28.819075,16294,#ffbb78
49.32889,-80.68581,13.187512,16295,#ffbb78
7.994047,-4.513962,93.47692,16296,#ffbb78
40.77294,125.18593,138.23788,12800,#ffbb78
43.782673,-88.9499,16.049168,680,#ffbb78
-4.7035475,-47.836754,11.926067,8092,#aec7e8
31.290268,98.84828,25.225718,16306,#ffbb78
37.39739,70.381454,350.69202,16307,#ffbb78
43.257202,71.86077,19.020166,16315,#ffbb78
37.3203,112.56332,168.97484,16316,#ffbb78
36.88579,-97.93574,14.464361,16320,#ffbb78
-15.755102,-59.367386,12.112687,16321,#ffbb78
-9.024983,-75.90716,12.131838,33459,#ffbb78
10.839922,-64.27769,12.012028,2640,#1f77b4
54.80765,110.60827,25.225718,33460,#ffbb78
50.693108,41.13563,19.331377,16323,#ffbb78
52.491043,-96.87319,13.187512,16327,#ffbb78
49.217224,-99.42421,14.171552,16329,#ffbb78
43.685387,-96.81779,57.817165,16330,#ffbb78
49.79098,-74.89164,14.629456,2490,#ffbb78
-12.082264,-55.081482,12.283497,16331,#ffbb78
45.423798,0.41268685,101.01461,10662,#ffbb78
6.5086846,-1.3418491,271.42786,33461,#ffbb78
58.60325,97.1447,154.02855,16332,#ffbb78
-30.959785,27.384747,20.942822,16334,#ffbb78
34.314644,104.059525,81.22827,997,#ffbb78
68.30448,177.32689,26.54835,16338,#ffbb78
50.219864,-113.756744,13.187512,14433,#ff7f0e
-28.867977,151.16788,20.987505,33462,#ffbb78
67.60899,27.827099,24.349796,5207,#1f77b4
54.32757,9.291733,23.68161,4536,#1f77b4
22.34,105.51051,168.46101,4996,#ffbb78
14.065644,-9.157499,178.13687,16339,#ffbb78
24.440596,42.58943,18.918652,16341,#ffbb78
31.009771,48.305126,20.133507,16342,#ffbb78
8.280471,-11.410376,75.46079,4113,#1f77b4
53.886585,48.67669,103.87055,8572,#aec7e8
-3.7296417,134.01834,349.68823,16343,#ffbb78
46.527725,48.586155,19.137957,16346,#ffbb78
-9.689142,-50.178032,12.208924,16347,#ffbb78
-3.1968083,125.96605,351.49048,15647,#ffbb78
-10.25451,-48.071346,11.523122,33463,#ffbb78
68.38122,-162.79459,15.202376,16348,#ffbb78
35.479034,63.320465,354.49292,16349,#ffbb78
-24.062857,47.264954,83.82692,16353,#ffbb78
37.02181,22.358253,22.466255,33464,#ffbb78
-18.68174,-52.109226,13.139332,11446,#aec7e8
-32.01853,115.52602,23.307669,16358,#ffbb78
-31.590624,147.72981,21.457438,2837,#1f77b4
-34.799873,-59.395874,12.232384,16360,#ffbb78
24.418375,48.597343,19.687414,33465,#ffbb78
24.044926,-74.30626,15.362718,10947,#aec7e8
51.33047,21.623945,84.727264,16361,#ffbb78
-34.393875,-55.363625,11.702743,33466,#ffbb78
70.36569,82.090866,20.268457,16362,#ffbb78
46.677288,-53.557537,15.507522,13527,#ff7f0e
42.778862,-107.349525,15.507951,16363,#ffbb78
-32.268925,27.577349,19.61075,16364,#ffbb78
61.05026,6.8317814,100.55423,16369,#ffbb78
10.247802,119.32934,80.61628,16370,#ffbb78
40.35579,-78.243965,83.74214,16371,#ffbb78
35.897507,104.70768,72.86895,5217,#ffbb78
7.7657294,-72.83102,54.77225,14567,#ff7f0e
30.041487,-107.23186,15.28762,6550,#1f77b4
-12.314472,28.415762,23.183027,33467,#ffbb78
18.521667,55.53936,20.13388,33468,#ffbb78
12.55503,-8.563142,103.87055,33469,#ffbb78
2.889958,40.70362,84.28417,16372,#ffbb78
46.96141,-104.77531,13.520175,33470,#ffbb78
23.515608,107.4094,153.90593,16374,#ffbb78
-26.051516,25.223635,20.906422,16390,#ffbb78
8.284588,-79.39466,12.777672,33471,#ffbb78
38.191647,-82.20266,15.515632,33472,#ffbb78
16.474352,99.42451,347.8791,33473,#ffbb78
4.457514,101.508,346.92984,16393,#ffbb78
26.258001,-107.78229,13.187512,11845,#ff7f0e
41.08806,20.163876,25.997623,16395,#ffbb78
-33.726944,138.9886,22.355534,4848,#1f77b4
9.987958,78.435196,232.37988,1830,#ffbb78
6.4050484,40.85094,278.12064,33474,#ffbb78
11.26668,-85.642395,15.585343,14464,#ff7f0e
55.704437,48.425148,19.171059,16398,#ffbb78
23.675608,-102.74067,16.100569,16399,#ffbb78
37.29131,-97.70072,13.804331,16400,#ffbb78
-11.26483,-66.653755,11.523122,16401,#ffbb78
-0.636124,-53.925175,12.750854,16402,#ffbb78
64.75003,19.510983,24.195745,4165,#1f77b4
-27.50383,-60.34137,12.624253,16403,#ffbb78
17.116922,42.615967,122.10647,9301,#ffbb78
48.98514,46.94087,20.268457,2874,#1f77b4
7.327688,44.002148,173.48814,16404,#ffbb78
-18.474188,-51.32386,11.523122,16405,#ffbb78
-36.317703,-64.509636,42.896416,33475,#ffbb78
-25.218172,16.86183,20.393755,5847,#ffbb78
48.019623,1.0193307,96.997955,16406,#ffbb78
-9.6623745,13.997059,274.79126,16407,#ffbb78
62.456196,12.048859,22.13283,16408,#ffbb78
59.437084,11.772127,21.914127,7350,#aec7e8
56.960205,51.919426,18.918652,14992,#ffbb78
22.60567,-98.85246,16.269003,16411,#ffbb78
50.06216,-98.90274,13.628881,3059,#aec7e8
44.68243,3.694954,21.45718,16412,#ffbb78
27.309208,120.15389,149.66104,16413,#ffbb78
-6.647909,25.491941,23.74143,16416,#ffbb78
-12.974076,-56.276028,11.933171,16417,#ffbb78
-28.250925,31.803846,19.31974,12187,#ff7f0e
-23.808609,144.64668,20.094702,12095,#ff7f0e
65.28079,35.573532,22.073853,16418,#ffbb78
44.66198,-76.26502,16.030363,10559,#aec7e8
52.85992,80.72258,19.814705,16419,#ffbb78
60.556004,52.755783,19.432886,16420,#ffbb78
49.45397,39.97614,19.294996,12074,#ff7f0e
49.546494,100.70205,73.70331,13644,#ffbb78
32.505203,106.03532,25.225718,16421,#ffbb78
13.104345,-5.6122184,215.96912,16422,#ffbb78
-6.778636,-51.081593,11.802994,16423,#ffbb78
-32.6839,-65.87195,13.125848,790,#1f77b4
20.679125,73.415085,300.72784,12009,#ff7f0e
-21.799791,116.35524,19.241737,16424,#ffbb78
39.8029,77.65312,150.03845,16425,#ffbb78
42.97361,-4.724516,56.389656,2387,#ffbb78
45.5272,-70.535164,15.211164,16426,#ffbb78
21.385584,82.73463,149.66104,16427,#ffbb78
-28.324804,-49.599773,11.743296,16429,#ffbb78
47.50932,36.306446,24.76129,8477,#ffbb78
55.293053,-128.8955,15.904946,16430,#ffbb78
23.604261,75.53331,300.72784,16431,#ffbb78
50.299168,81.00314,19.419523,4807,#1f77b4
48.22267,4.3818026,75.46079,16434,#ffbb78
23.357666,92.8543,72.86895,15062,#ff7f0e
31.304682,7.9677486,85.28074,7391,#aec7e8
11.307361,-6.985819,103.87055,16435,#ffbb78
-10.039687,-58.75366,11.996248,33476,#ffbb78
33.53649,-112.52499,16.037155,33477,#ffbb78
-11.235091,-40.418453,12.469556,16438,#ffbb78
58.072777,49.728256,19.696953,7353,#aec7e8
48.974262,-97.61113,13.187512,33478,#ffbb78
-4.713908,103.09095,354.49292,16442,#ffbb78
-5.608551,-46.516094,12.238261,9158,#aec7e8
-12.076834,39.60027,95.47653,33479,#ffbb78
44.33173,134.43019,86.729744,16446,#ffbb78
-29.01963,-53.400234,11.753003,10939,#aec7e8
-19.622746,-57.005276,13.139332,33480,#ffbb78
-17.772602,177.1314,21.398869,16447,#ffbb78
11.495001,125.05529,25.235884,33481,#ffbb78
56.22025,-120.629395,15.053647,16450,#ffbb78
-15.368903,-48.465366,11.956705,4643,#ffbb78
6.6377015,17.678682,271.41718,16453,#ffbb78
54.277134,71.28116,19.096796,4440,#ffbb78
-34.965443,137.71162,22.139708,16457,#ffbb78
21.928171,109.89268,168.60452,7680,#aec7e8
49.269627,43.88476,20.133974,4716,#ff7f0e
29.766594,-110.63256,16.269003,8604,#aec7e8
27.940342,104.90724,94.468605,16458,#ffbb78
11.9662075,-3.6783912,278.12064,16459,#ffbb78
-21.155293,143.65135,19.241737,16460,#ffbb78
-24.807476,27.390358,22.372644,16461,#ffbb78
33.711536,114.64934,155.6779,16462,#ffbb78
50.256294,23.012758,25.997623,16466,#ffbb78
-2.5038044,-78.455986,13.139332,13190,#ff7f0e
40.568474,67.28321,19.512516,14663,#ff7f0e
51.444725,48.10502,18.918652,33482,#ffbb78
25.16469,-101.101685,16.024847,16469,#ffbb78
53.866547,103.2129,27.133875,16470,#ffbb78
32.89203,-114.63627,16.236681,16471,#ffbb78
52.47551,65.96136,19.422909,16472,#ffbb78
42.461807,27.135386,84.71536,33483,#ffbb78
21.178762,-77.76339,134.94589,16477,#ffbb78
41.245716,14.636204,92.182785,16478,#ffbb78
41.374878,-104.408424,14.648199,16479,#ffbb78
13.467233,108.62615,158.18001,7064,#aec7e8
51.543922,-114.7809,15.996892,10632,#aec7e8
-10.986149,-138.5935,13.187512,33484,#ffbb78
22.09187,-78.196594,132.08932,16480,#ffbb78
24.380424,112.19007,116.10516,11681,#ff7f0e
13.693847,39.099194,274.45605,7776,#aec7e8
7.507301,35.896538,251.3299,16481,#ffbb78
48.233406,131.19319,85.52662,10616,#aec7e8
53.44394,92.852715,27.207367,33485,#ffbb78
42.120373,58.9102,20.268457,33486,#ffbb78
-18.495804,47.830654,88.41029,16482,#ffbb78
-5.7373996,-39.26008,11.523122,11444,#aec7e8
41.315525,-91.443886,72.11546,14547,#ffbb78
15.701296,47.67939,233.13034,16089,#ffbb78
-24.911865,149.9982,21.377039,16483,#ffbb78
24.603865,74.00358,220.99376,33487,#ffbb78
49.330383,-103.37662,14.910799,12101,#ffbb78
27.16616,83.55857,94.468605,7025,#aec7e8
-14.314908,-41.407196,12.886557,16492,#ffbb78
0.61399406,37.775967,21.014341,16493,#ffbb78
4.538071,97.08644,351.6566,16494,#ffbb78
32.13074,110.422966,166.38474,671,#1f77b4
25.291365,95.008255,151.7852,16496,#ffbb78
-10.951641,-138.92537,14.550874,33488,#ffbb78
-24.194555,34.3495,20.931524,16498,#ffbb78
34.679993,0.30304894,93.29908,16499,#ffbb78
31.265654,130.64662,351.75952,11732,#ff7f0e
2.6649485,-52.18969,11.5473585,16500,#ffbb78
23.30301,-0.8521389,180.88756,16501,#ffbb78
-20.338842,47.787865,68.50602,5016,#1f77b4
40.913315,125.84741,72.86895,16502,#ffbb78
-9.516063,-58.560883,12.48752,11885,#ff7f0e
-33.901333,-62.96728,11.531652,9750,#ffbb78
-13.122386,-56.92935,11.645294,33489,#ffbb78
3.9752755,72.79762,20.268457,16503,#ffbb78
49.87727,-99.1396,16.10076,3060,#ffbb78
23.678223,83.49737,240.14874,3264,#ffbb78
-13.356848,-53.197815,12.155101,16504,#ffbb78
17.26638,120.96551,30.103466,33490,#ffbb78
-12.065247,-75.28266,12.180066,16507,#ffbb78
48.93793,42.77318,19.361488,8791,#aec7e8
-26.460417,128.92123,20.3317,16508,#ffbb78
53.77012,7.645554,131.53513,16509,#ffbb78
-22.777796,19.04362,20.101786,4925,#ffbb78
29.009739,111.39756,168.97484,6692,#1f77b4
0.53379965,-78.57097,12.019877,33491,#ffbb78
24.70948,45.567795,18.918652,16519,#ffbb78
25.841272,98.39971,240.66258,13550,#ffbb78
45.510082,101.08239,74.73905,16520,#ffbb78
-16.517006,49.33212,68.75866,16521,#ffbb78
-8.365666,-45.11016,12.064396,5457,#1f77b4
7.5305543,-7.840067,103.87055,9114,#ffbb78
33.70164,71.20966,220.99376,471,#ffbb78
-17.63442,-46.192307,13.139332,16524,#ffbb78
31.308632,93.64041,72.86895,33492,#ffbb78
-28.59342,-50.902393,11.729847,16525,#ffbb78
46.97856,-88.328766,133.1501,16526,#ffbb78
12.07727,105.98887,300.72784,33493,#ffbb78
-20.363045,166.92624,22.839867,16527,#ffbb78
-32.461296,-67.717384,132.08932,16528,#ffbb78
23.304834,94.25503,351.8578,16529,#ffbb78
1.7666386,-50.259216,12.129984,7674,#aec7e8
-19.91586,-55.850697,11.523122,16531,#ffbb78
43.075516,83.16622,247.14317,5563,#1f77b4
16.616415,-22.972233,87.033516,33494,#ffbb78
70.27987,138.39778,94.468605,16532,#ffbb78
5.50452,-60.76864,12.594483,33495,#ffbb78
43.303566,25.719555,21.799288,13558,#ff7f0e
38.867676,-117.71952,14.982097,16533,#ffbb78
70.35043,82.27237,19.452719,16362,#ffbb78
-25.870188,152.68872,22.3455,9541,#aec7e8
49.95682,-82.559685,13.572496,16535,#ffbb78
51.046543,-100.27807,13.716635,16542,#ffbb78
61.2964,34.000393,21.45718,16543,#ffbb78
30.921509,130.74298,347.48654,11733,#ffbb78
56.766285,48.263256,19.728468,16546,#ffbb78
45.292133,127.823524,165.28088,321,#ffbb78
-20.601875,135.46591,21.782537,16547,#ffbb78
-37.90434,146.9214,42.895115,16548,#ffbb78
42.476616,123.228745,162.62088,6937,#aec7e8
53.493298,-112.42187,13.187512,16550,#ffbb78
-13.908357,36.76813,173.48814,16557,#ffbb78
33.372635,107.82558,28.406445,16558,#ffbb78
52.662434,80.82299,18.918652,33496,#ffbb78
